"cust_id","transaction_type","subscription_type","subscription_price","customer_gender","age_group","customer_country","referral_type","transaction_date","tx_num"
"195","initial","BASIC","33","Male","18-24","Sweden","Display","2020-07-01","1"
"196","initial","PRO","65","Female","45-54","Finland","Organic Search","2020-01-01","1"
"196","CHURN","PRO","75","Female","45-54","Finland","Organic Search","2021-02-01","2"
"197","initial","PRO","65","Male","55-65","Finland","TV","2020-04-01","1"
"197","UPGRADE","MAX","99","Male","55-65","Finland","TV","2020-11-01","2"
"198","initial","MAX","99","Female","35-44","Finland","Display","2020-12-01","1"
"198","REDUCTION","BASIC","43","Female","35-44","Finland","Display","2021-11-01","2"
"199","initial","MAX","119","Female","55-65","Sweden","Google Ads","2022-09-01","1"
"199","REDUCTION","PRO","85","Female","55-65","Sweden","Google Ads","2022-10-01","2"
"200","initial","BASIC","53","Female","18-24","Sweden","Google Ads","2022-10-01","1"
"201","initial","BASIC","33","Female","25-34","Norway","facebook","2020-05-01","1"
"201","UPGRADE","MAX","119","Female","25-34","Norway","facebook","2022-09-01","2"
"202","initial","PRO","65","Male","55-65","Denmark","TV","2020-03-01","1"
"202","CHURN","PRO","65","Male","55-65","Denmark","TV","2020-09-01","2"
"203","initial","BASIC","33","Other","25-34","Denmark","facebook","2020-01-01","1"
"203","UPGRADE","MAX","99","Other","25-34","Denmark","facebook","2020-07-01","2"
"204","initial","BASIC","43","Female","45-54","Sweden","facebook","2021-10-01","1"
"205","initial","BASIC","53","Female","18-24","Sweden","facebook","2022-08-01","1"
"206","initial","PRO","65","Female","55-65","Denmark","Google Ads","2020-02-01","1"
"206","UPGRADE","MAX","99","Female","55-65","Denmark","Google Ads","2020-11-01","2"
"206","CHURN","MAX","109","Female","55-65","Denmark","Google Ads","2021-03-01","3"
"207","initial","PRO","85","Male","25-34","Sweden","Google Ads","2022-07-01","1"
"208","initial","MAX","99","Female","25-34","Norway","facebook","2020-02-01","1"
"208","REDUCTION","BASIC","33","Female","25-34","Norway","facebook","2020-09-01","2"
"209","initial","MAX","99","Female","55-65","Sweden","Organic Search","2020-07-01","1"
"209","REDUCTION","PRO","85","Female","55-65","Sweden","Organic Search","2022-03-01","2"
"210","initial","BASIC","33","Female","35-44","Finland","Paid Search","2020-02-01","1"
"210","UPGRADE","MAX","109","Female","35-44","Finland","Paid Search","2021-02-01","2"
"210","CHURN","MAX","109","Female","35-44","Finland","Paid Search","2021-08-01","3"
"211","initial","MAX","119","Female","35-44","Finland","facebook","2022-07-01","1"
"212","initial","BASIC","53","Male","25-34","Finland","Paid Search","2022-08-01","1"
"213","initial","PRO","85","Female","45-54","Sweden","Google Ads","2022-11-01","1"
"214","initial","PRO","75","Female","18-24","Denmark","Paid Search","2021-07-01","1"
"215","initial","PRO","85","Female","25-34","Norway","Google Ads","2022-05-01","1"
"215","REDUCTION","BASIC","53","Female","25-34","Norway","Google Ads","2022-09-01","2"
"216","initial","BASIC","43","Other","55-65","Sweden","Google Ads","2021-01-01","1"
"216","UPGRADE","MAX","119","Other","55-65","Sweden","Google Ads","2022-07-01","2"
"217","initial","MAX","99","Female","18-24","Sweden","Paid Search","2020-06-01","1"
"217","REDUCTION","PRO","75","Female","18-24","Sweden","Paid Search","2021-08-01","2"
"218","initial","PRO","85","Female","18-24","Denmark","TV","2022-03-01","1"
"218","CHURN","PRO","85","Female","18-24","Denmark","TV","2022-11-01","2"
"219","initial","PRO","85","Male","18-24","Sweden","Organic Search","2022-06-01","1"
"220","initial","BASIC","53","Female","55-65","Norway","facebook","2022-01-01","1"
"221","initial","PRO","65","Male","18-24","Denmark","Google Ads","2020-07-01","1"
"221","UPGRADE","MAX","109","Male","18-24","Denmark","Google Ads","2021-10-01","2"
"222","initial","MAX","109","Male","55-65","Norway","TV","2021-11-01","1"
"223","initial","MAX","109","Other","55-65","Finland","facebook","2021-10-01","1"
"223","CHURN","MAX","119","Other","55-65","Finland","facebook","2022-09-01","2"
"224","initial","BASIC","53","Male","18-24","Finland","facebook","2022-03-01","1"
"225","initial","BASIC","43","Male","18-24","Finland","Google Ads","2021-11-01","1"
"226","initial","MAX","119","Female","18-24","Sweden","facebook","2022-02-01","1"
"227","initial","BASIC","53","Male","25-34","Sweden","Google Ads","2022-04-01","1"
"228","initial","MAX","119","Other","55-65","Sweden","Paid Search","2022-07-01","1"
"229","initial","PRO","85","Female","55-65","Norway","Google Ads","2022-01-01","1"
"229","REDUCTION","BASIC","53","Female","55-65","Norway","Google Ads","2022-02-01","2"
"230","initial","BASIC","53","Male","18-24","Norway","facebook","2022-11-01","1"
"231","initial","BASIC","53","Female","18-24","Sweden","facebook","2022-11-01","1"
"232","initial","PRO","65","Female","35-44","Denmark","Paid Search","2020-04-01","1"
"232","UPGRADE","MAX","109","Female","35-44","Denmark","Paid Search","2021-05-01","2"
"232","CHURN","MAX","119","Female","35-44","Denmark","Paid Search","2022-03-01","3"
"233","initial","BASIC","53","Male","45-54","Norway","Google Ads","2022-08-01","1"
"234","initial","PRO","65","Male","35-44","Finland","Organic Search","2020-10-01","1"
"234","REDUCTION","BASIC","53","Male","35-44","Finland","Organic Search","2022-01-01","2"
"235","initial","PRO","65","Male","55-65","Sweden","Unknown","2020-11-01","1"
"235","UPGRADE","MAX","109","Male","55-65","Sweden","Unknown","2021-11-01","2"
"236","initial","PRO","65","Male","35-44","Finland","Google Ads","2020-06-01","1"
"236","UPGRADE","MAX","99","Male","35-44","Finland","Google Ads","2020-11-01","2"
"236","CHURN","MAX","109","Male","35-44","Finland","Google Ads","2021-04-01","3"
"236","CHURN","PRO","75","Male","35-44","Finland","Google Ads","2021-05-01","4"
"237","initial","MAX","99","Female","55-65","Denmark","Google Ads","2020-07-01","1"
"237","REDUCTION","PRO","75","Female","55-65","Denmark","Google Ads","2021-08-01","2"
"238","initial","BASIC","43","Male","35-44","Finland","Paid Search","2021-07-01","1"
"239","initial","BASIC","43","Male","55-65","Denmark","facebook","2021-08-01","1"
"239","UPGRADE","PRO","85","Male","55-65","Denmark","facebook","2022-03-01","2"
"240","initial","MAX","109","Female","45-54","Norway","Google Ads","2021-05-01","1"
"240","REDUCTION","PRO","85","Female","45-54","Norway","Google Ads","2022-01-01","2"
"241","initial","BASIC","33","Male","18-24","Norway","Organic Search","2020-01-01","1"
"241","UPGRADE","PRO","85","Male","18-24","Norway","Organic Search","2022-06-01","2"
"242","initial","BASIC","43","Male","18-24","Norway","Google Ads","2021-12-01","1"
"243","initial","PRO","65","Female","45-54","Denmark","Google Ads","2020-10-01","1"
"243","REDUCTION","BASIC","43","Female","45-54","Denmark","Google Ads","2021-06-01","2"
"244","initial","BASIC","53","Female","18-24","Sweden","Google Ads","2022-03-01","1"
"245","initial","PRO","65","Male","25-34","Norway","Google Ads","2020-02-01","1"
"245","UPGRADE","MAX","119","Male","25-34","Norway","Google Ads","2022-06-01","2"
"246","initial","MAX","109","Other","55-65","Sweden","Google Ads","2021-02-01","1"
"246","REDUCTION","BASIC","43","Other","55-65","Sweden","Google Ads","2021-05-01","2"
"247","initial","PRO","75","Female","55-65","Norway","Organic Search","2021-07-01","1"
"247","UPGRADE","MAX","119","Female","55-65","Norway","Organic Search","2022-02-01","2"
"248","initial","PRO","65","Female","35-44","Denmark","TV","2020-07-01","1"
"248","REDUCTION","BASIC","33","Female","35-44","Denmark","TV","2020-12-01","2"
"249","initial","BASIC","43","Male","18-24","Sweden","Paid Search","2021-08-01","1"
"250","initial","PRO","65","Male","35-44","Sweden","facebook","2020-05-01","1"
"250","UPGRADE","MAX","109","Male","35-44","Sweden","facebook","2021-08-01","2"
"251","initial","PRO","75","Other","35-44","Finland","Organic Search","2021-07-01","1"
"251","REDUCTION","BASIC","53","Other","35-44","Finland","Organic Search","2022-10-01","2"
"252","initial","MAX","99","Female","35-44","Finland","Google Ads","2020-08-01","1"
"252","REDUCTION","PRO","75","Female","35-44","Finland","Google Ads","2021-07-01","2"
"253","initial","MAX","109","Female","25-34","Finland","Google Ads","2021-05-01","1"
"253","REDUCTION","BASIC","53","Female","25-34","Finland","Google Ads","2022-05-01","2"
"254","initial","BASIC","33","Male","18-24","Denmark","Bing","2020-10-01","1"
"254","UPGRADE","PRO","75","Male","18-24","Denmark","Bing","2021-06-01","2"
"255","initial","PRO","65","Other","45-54","Norway","facebook","2020-12-01","1"
"255","UPGRADE","MAX","109","Other","45-54","Norway","facebook","2021-12-01","2"
"256","initial","PRO","75","Female","35-44","Finland","Google Ads","2021-06-01","1"
"256","REDUCTION","BASIC","53","Female","35-44","Finland","Google Ads","2022-03-01","2"
"256","CHURN","BASIC","53","Female","35-44","Finland","Google Ads","2022-07-01","3"
"257","initial","PRO","65","Male","45-54","Finland","Organic Search","2020-09-01","1"
"257","REDUCTION","BASIC","43","Male","45-54","Finland","Organic Search","2021-07-01","2"
"258","initial","BASIC","33","Other","18-24","Denmark","Google Ads","2020-08-01","1"
"258","UPGRADE","PRO","75","Other","18-24","Denmark","Google Ads","2021-08-01","2"
"259","initial","PRO","75","Male","45-54","Norway","Google Ads","2021-09-01","1"
"259","UPGRADE","MAX","119","Male","45-54","Norway","Google Ads","2022-01-01","2"
"260","initial","BASIC","53","Male","55-65","Norway","Paid Search","2022-09-01","1"
"261","initial","BASIC","33","Other","35-44","Denmark","Google Ads","2020-10-01","1"
"262","initial","BASIC","33","Female","35-44","Norway","Google Ads","2020-05-01","1"
"262","UPGRADE","PRO","75","Female","35-44","Norway","Google Ads","2021-04-01","2"
"263","initial","BASIC","33","Female","18-24","Denmark","Bing","2020-04-01","1"
"263","CHURN","BASIC","33","Female","18-24","Denmark","Bing","2020-12-01","2"
"264","initial","BASIC","33","Female","18-24","Norway","Organic Search","2020-01-01","1"
"264","UPGRADE","PRO","85","Female","18-24","Norway","Organic Search","2022-03-01","2"
"265","initial","BASIC","33","Female","25-34","Finland","Google Ads","2020-11-01","1"
"265","UPGRADE","PRO","85","Female","25-34","Finland","Google Ads","2022-07-01","2"
"266","initial","PRO","85","Female","25-34","Norway","facebook","2022-03-01","1"
"266","REDUCTION","BASIC","53","Female","25-34","Norway","facebook","2022-07-01","2"
"267","initial","MAX","99","Female","35-44","Finland","facebook","2020-03-01","1"
"267","REDUCTION","PRO","65","Female","35-44","Finland","facebook","2020-04-01","2"
"267","CHURN","PRO","65","Female","35-44","Finland","facebook","2020-10-01","3"
"268","initial","BASIC","33","Male","25-34","Finland","facebook","2020-08-01","1"
"268","CHURN","BASIC","43","Male","25-34","Finland","facebook","2021-02-01","2"
"269","initial","PRO","85","Female","35-44","Sweden","facebook","2022-04-01","1"
"270","initial","PRO","75","Female","25-34","Denmark","Paid Search","2021-05-01","1"
"270","CHURN","PRO","85","Female","25-34","Denmark","Paid Search","2022-04-01","2"
"271","initial","BASIC","43","Female","35-44","Denmark","Google Ads","2021-07-01","1"
"271","UPGRADE","MAX","119","Female","35-44","Denmark","Google Ads","2022-04-01","2"
"271","CHURN","BASIC","53","Female","35-44","Denmark","Google Ads","2022-08-01","3"
"272","initial","PRO","65","Female","25-34","Sweden","Paid Search","2020-10-01","1"
"272","REDUCTION","BASIC","43","Female","25-34","Sweden","Paid Search","2021-10-01","2"
"273","initial","PRO","85","Male","55-65","Denmark","Paid Search","2022-01-01","1"
"274","initial","PRO","65","Female","35-44","Sweden","Google Ads","2020-04-01","1"
"274","CHURN","PRO","75","Female","35-44","Sweden","Google Ads","2021-02-01","2"
"275","initial","MAX","109","Female","45-54","Norway","facebook","2021-06-01","1"
"275","REDUCTION","BASIC","53","Female","45-54","Norway","facebook","2022-01-01","2"
"276","initial","BASIC","53","Female","18-24","Finland","facebook","2022-01-01","1"
"277","initial","MAX","99","Female","55-65","Finland","Google Ads","2020-04-01","1"
"277","REDUCTION","BASIC","43","Female","55-65","Finland","Google Ads","2021-06-01","2"
"278","initial","PRO","85","Female","18-24","Sweden","Google Ads","2022-01-01","1"
"278","REDUCTION","BASIC","53","Female","18-24","Sweden","Google Ads","2022-11-01","2"
"279","initial","BASIC","33","Female","45-54","Finland","Unknown","2020-09-01","1"
"279","UPGRADE","MAX","119","Female","45-54","Finland","Unknown","2022-06-01","2"
"280","initial","BASIC","43","Female","25-34","Finland","Google Ads","2021-09-01","1"
"281","initial","PRO","65","Male","18-24","Norway","Unknown","2020-04-01","1"
"281","UPGRADE","MAX","99","Male","18-24","Norway","Unknown","2020-08-01","2"
"282","initial","MAX","119","Female","25-34","Sweden","Google Ads","2022-11-01","1"
"283","initial","BASIC","53","Male","55-65","Sweden","facebook","2022-08-01","1"
"284","initial","PRO","75","Male","18-24","Denmark","facebook","2021-11-01","1"
"284","REDUCTION","BASIC","53","Male","18-24","Denmark","facebook","2022-06-01","2"
"285","initial","BASIC","43","Female","35-44","Denmark","Organic Search","2021-01-01","1"
"285","UPGRADE","PRO","85","Female","35-44","Denmark","Organic Search","2022-04-01","2"
"285","CHURN","PRO","85","Female","35-44","Denmark","Organic Search","2022-08-01","3"
"286","initial","BASIC","53","Male","35-44","Finland","TV","2022-11-01","1"
"287","initial","PRO","85","Female","18-24","Sweden","Google Ads","2022-06-01","1"
"288","initial","PRO","75","Male","18-24","Norway","Organic Search","2021-07-01","1"
"288","UPGRADE","MAX","119","Male","18-24","Norway","Organic Search","2022-01-01","2"
"289","initial","PRO","65","Male","45-54","Sweden","facebook","2020-08-01","1"
"289","CHURN","PRO","75","Male","45-54","Sweden","facebook","2021-06-01","2"
"290","initial","MAX","119","Male","45-54","Sweden","facebook","2022-01-01","1"
"291","initial","MAX","119","Female","55-65","Finland","facebook","2022-12-01","1"
"292","initial","BASIC","33","Male","55-65","Norway","facebook","2020-05-01","1"
"293","initial","PRO","85","Male","25-34","Finland","facebook","2022-01-01","1"
"293","UPGRADE","MAX","119","Male","25-34","Finland","facebook","2022-07-01","2"
"294","initial","PRO","75","Male","35-44","Sweden","Google Ads","2021-04-01","1"
"294","UPGRADE","MAX","119","Male","35-44","Sweden","Google Ads","2022-03-01","2"
"294","CHURN","PRO","85","Male","35-44","Sweden","Google Ads","2022-04-01","3"
"295","initial","BASIC","33","Female","55-65","Norway","Unknown","2020-06-01","1"
"295","UPGRADE","MAX","99","Female","55-65","Norway","Unknown","2020-11-01","2"
"296","initial","BASIC","33","Male","18-24","Denmark","facebook","2020-01-01","1"
"296","CHURN","BASIC","33","Male","18-24","Denmark","facebook","2020-08-01","2"
"297","initial","BASIC","53","Male","25-34","Denmark","Unknown","2022-09-01","1"
"298","initial","BASIC","53","Female","25-34","Sweden","Google Ads","2022-04-01","1"
"299","initial","MAX","99","Female","45-54","Norway","Google Ads","2020-12-01","1"
"299","REDUCTION","PRO","75","Female","45-54","Norway","Google Ads","2021-05-01","2"
"300","initial","PRO","65","Other","55-65","Denmark","facebook","2020-08-01","1"
"300","UPGRADE","MAX","109","Other","55-65","Denmark","facebook","2021-10-01","2"
"301","initial","BASIC","33","Female","25-34","Denmark","Organic Search","2020-03-01","1"
"301","UPGRADE","MAX","119","Female","25-34","Denmark","Organic Search","2022-11-01","2"
"302","initial","MAX","109","Female","55-65","Denmark","Bing","2021-11-01","1"
"302","REDUCTION","PRO","85","Female","55-65","Denmark","Bing","2022-07-01","2"
"303","initial","BASIC","33","Female","55-65","Denmark","facebook","2020-11-01","1"
"303","CHURN","BASIC","43","Female","55-65","Denmark","facebook","2021-02-01","2"
"303","UPGRADE","MAX","109","Female","55-65","Denmark","facebook","2021-05-01","3"
"303","CHURN","MAX","119","Female","55-65","Denmark","facebook","2022-01-01","4"
"304","initial","MAX","109","Female","18-24","Sweden","Unknown","2021-05-01","1"
"305","initial","BASIC","33","Female","18-24","Sweden","Google Ads","2020-07-01","1"
"305","UPGRADE","MAX","99","Female","18-24","Sweden","Google Ads","2020-10-01","2"
"306","initial","PRO","85","Male","55-65","Sweden","Paid Search","2022-10-01","1"
"307","initial","PRO","65","Male","35-44","Sweden","facebook","2020-08-01","1"
